date,price,bedrooms,bathrooms,qm_living,qm_lot,floors,waterfront,view,condition,grade,qm_above_ground,qm_basement,yr_built,yr_renovated,zipcode,yrs_since_renovation,house_age,yrs_built_ren,lat,long,qm_living15,qm_lot15,renovated
10,375000.0,4,2.5,277.78,570.889,2.0,0.0,0.0,3,8,911.352,0.0,2003,0.0,98003,0.0,12,2003.0,47.261,-122.294,240.619,604.984,0
9,630000.0,4,2.5,235.974,439.152,2.0,0.0,0.0,3,9,774.192,0.0,1999,0.0,98034,0.0,16,1999.0,47.703,-122.236,338.167,476.499,0
5,362000.0,3,2.25,152.361,1335.388,1.0,0.0,0.0,4,7,347.472,152.4,1963,0.0,98148,0.0,52,1963.0,47.448,-122.332,187.664,975.482,0
2,350000.0,4,2.75,232.258,1083.156,1.0,0.0,2.0,3,9,454.152,307.848,1979,0.0,98003,0.0,36,1979.0,47.338,-122.332,262.915,921.133,0
2,255000.0,3,2.0,139.354,815.224,1.0,0.0,0.0,3,6,423.672,33.528,1943,0.0,98166,0.0,72,1943.0,47.481,-122.335,121.703,815.224,0
8,269000.0,4,2.5,148.087,712.101,1.0,0.0,0.0,5,7,331.622,154.229,1975,0.0,98002,0.0,40,1975.0,47.326,-122.211,142.699,557.418,0
8,370000.0,4,3.0,197.883,449.465,1.5,0.0,0.0,4,7,649.224,0.0,1930,0.0,98055,0.0,85,1930.0,47.487,-122.203,99.406,449.465,0
5,270000.0,3,1.0,104.98,735.792,1.0,0.0,0.0,3,7,344.424,0.0,1961,0.0,98059,0.0,54,1961.0,47.485,-122.125,129.135,797.108,0
2,265000.0,3,2.0,157.006,884.065,1.0,0.0,0.0,3,7,515.112,0.0,1997,0.0,98022,0.0,18,1997.0,47.213,-122.001,171.871,884.065,0
4,487000.0,2,1.0,133.78,375.886,1.0,0.0,0.0,3,7,292.608,146.304,1946,0.0,98117,0.0,69,1946.0,47.69,-122.382,130.064,375.886,0
8,835000.0,4,3.25,303.793,559.926,2.0,0.0,0.0,3,10,996.696,0.0,2001,0.0,98074,0.0,14,2001.0,47.635,-122.063,303.793,608.143,0
12,575000.0,4,2.75,149.574,1040.607,1.0,0.0,0.0,5,7,310.896,179.832,1982,0.0,98033,0.0,33,1982.0,47.702,-122.198,149.574,836.127,0
7,335000.0,3,1.0,88.258,743.224,1.0,0.0,0.0,3,7,289.56,0.0,1968,0.0,98034,0.0,47,1968.0,47.719,-122.184,210.89,793.392,0
8,318000.0,3,1.0,93.832,668.902,1.0,0.0,0.0,5,6,307.848,0.0,1948,0.0,98155,0.0,67,1948.0,47.76,-122.307,147.716,711.916,0
5,242500.0,3,1.5,111.484,903.017,1.0,0.0,0.0,4,7,365.76,0.0,1965,0.0,98042,0.0,50,1965.0,47.422,-122.153,128.206,955.414,0
12,750000.0,5,2.25,187.664,780.385,1.0,0.0,0.0,4,7,307.848,307.848,1963,0.0,98040,0.0,52,1963.0,47.576,-122.219,175.587,857.773,0
7,439900.0,5,3.5,314.941,738.579,2.0,0.0,2.0,3,7,1033.272,0.0,2003,0.0,98056,0.0,12,2003.0,47.479,-122.181,239.69,641.031,0
4,710000.0,2,1.0,157.935,282.425,1.5,0.0,0.0,3,8,445.008,73.152,1914,0.0,98119,0.0,101,1914.0,47.644,-122.369,150.503,300.077,0
12,435000.0,3,1.75,188.593,1272.771,1.0,0.0,0.0,3,8,496.824,121.92,1976,0.0,98011,0.0,39,1976.0,47.773,-122.197,196.954,1040.514,0
12,874000.0,4,2.75,265.703,637.965,1.0,0.0,1.0,5,7,475.488,396.24,1946,0.0,98115,0.0,69,1946.0,47.672,-122.263,212.748,497.031,0
6,385000.0,4,1.75,157.006,379.044,1.0,0.0,0.0,4,7,265.176,249.936,1984,0.0,98144,0.0,31,1984.0,47.572,-122.289,122.632,379.044,0
10,110000.0,2,1.0,70.606,440.918,1.0,0.0,0.0,3,5,231.648,0.0,1930,0.0,98055,0.0,85,1930.0,47.484,-122.214,126.348,725.572,0
6,477000.0,3,1.75,165.367,751.121,1.0,0.0,0.0,3,7,368.808,173.736,1976,0.0,98011,0.0,39,1976.0,47.736,-122.197,165.367,751.121,0
9,500000.0,3,2.0,144.0,594.022,1.5,0.0,0.0,5,8,472.44,0.0,1918,0.0,98126,0.0,97,1918.0,47.522,-122.379,133.78,593.371,0
8,885000.0,4,2.5,379.973,1042.836,2.0,0.0,0.0,3,10,1246.632,0.0,2005,0.0,98075,0.0,10,2005.0,47.581,-121.971,326.09,814.016,0
8,235000.0,2,1.0,81.755,520.257,1.0,0.0,0.0,5,7,268.224,0.0,1955,0.0,98178,0.0,60,1955.0,47.507,-122.265,115.2,651.715,0
5,210000.0,3,2.75,122.632,1415.47,1.0,0.0,0.0,3,7,268.224,134.112,1995,0.0,98030,0.0,20,1995.0,47.365,-122.184,138.425,775.833,0
4,320000.0,2,1.0,88.258,371.612,1.0,0.0,0.0,3,6,289.56,0.0,1910,0.0,98144,0.0,105,1910.0,47.573,-122.312,137.496,371.612,0
3,406000.0,3,1.75,129.135,734.305,1.0,0.0,0.0,3,7,423.672,0.0,1985,0.0,98056,0.0,30,1985.0,47.489,-122.181,177.445,734.305,0
10,350000.0,3,1.75,176.516,949.933,1.0,0.0,0.0,4,8,371.856,207.264,1963,0.0,98166,0.0,52,1963.0,47.478,-122.357,171.871,1173.365,0
7,720000.0,4,2.5,310.296,829.624,2.0,0.0,2.0,3,10,1018.032,0.0,1999,0.0,98065,0.0,16,1999.0,47.535,-121.867,293.573,730.682,0
9,343000.0,3,1.0,130.064,526.017,1.5,0.0,0.0,5,5,426.72,0.0,1920,0.0,98027,0.0,95,1920.0,47.527,-122.036,116.129,1335.481,0
12,558000.0,3,2.25,206.245,1463.873,1.0,0.0,0.0,3,8,390.144,286.512,1982,0.0,98074,0.0,33,1982.0,47.621,-122.043,187.664,1309.746,0
4,364000.0,4,1.0,112.413,719.069,1.5,0.0,0.0,3,7,368.808,0.0,1922,0.0,98126,0.0,93,1922.0,47.522,-122.374,102.193,719.069,0
10,420000.0,3,1.75,222.038,1044.416,1.0,0.0,0.0,3,7,393.192,335.28,1959,0.0,98155,0.0,56,1959.0,47.776,-122.272,210.89,896.514,0
5,450000.0,5,2.0,173.729,682.28,1.5,0.0,0.0,3,7,569.976,0.0,1960,0.0,98007,0.0,55,1960.0,47.595,-122.144,173.729,710.708,0
8,392000.0,2,1.5,87.329,464.515,1.0,0.0,0.0,4,7,246.888,39.624,1925,0.0,98126,0.0,90,1925.0,47.538,-122.374,87.329,466.93,0
6,100000.0,4,1.0,104.051,249.445,1.0,0.0,0.0,3,5,262.128,79.248,1939,0.0,98055,0.0,76,1939.0,47.49,-122.203,104.051,449.465,0
6,480000.0,3,2.5,116.129,102.472,3.0,0.0,2.0,3,8,381.0,0.0,2005,0.0,98103,0.0,10,2005.0,47.662,-122.352,116.129,110.369,0
8,212000.0,3,1.5,98.477,857.03,1.0,0.0,0.0,4,7,323.088,0.0,1955,0.0,98003,0.0,60,1955.0,47.322,-122.318,117.987,870.966,0
12,560000.0,5,2.5,223.896,832.411,1.0,0.0,0.0,5,7,487.68,246.888,1978,0.0,98011,0.0,37,1978.0,47.737,-122.2,223.896,1069.685,0
4,359950.0,5,2.75,264.216,370.683,2.0,0.0,0.0,3,8,866.851,0.0,2013,0.0,98092,0.0,2,2013.0,47.326,-122.167,211.169,362.322,0
9,535000.0,4,2.5,204.387,10278.974,1.0,0.0,0.0,5,7,405.384,265.176,1979,0.0,98077,0.0,36,1979.0,47.741,-122.052,212.748,4775.214,0
4,980000.0,5,4.0,321.444,501.676,2.0,0.0,0.0,3,10,862.584,192.024,2012,0.0,98056,0.0,3,2012.0,47.52,-122.204,175.587,501.676,0
11,720000.0,2,1.0,146.787,204.294,2.0,0.0,2.0,3,8,481.584,0.0,1921,1995.0,98103,20.0,94,-74.0,47.654,-122.329,201.6,409.238,1
9,619950.0,2,1.0,141.213,501.676,1.0,0.0,0.0,3,7,280.416,182.88,1951,0.0,98115,0.0,64,1951.0,47.68,-122.279,148.645,501.676,0
5,489000.0,3,2.5,209.961,1841.43,2.0,0.0,0.0,3,9,688.848,0.0,1994,0.0,98058,0.0,21,1994.0,47.448,-122.088,255.483,2110.57,0
6,415000.0,4,2.0,167.225,275.922,1.0,0.0,0.0,4,7,304.8,243.84,1923,0.0,98115,0.0,92,1923.0,47.683,-122.312,157.006,353.124,0
4,672500.0,4,2.5,246.193,1031.967,2.0,0.0,0.0,3,10,807.72,0.0,1987,0.0,98074,0.0,28,1987.0,47.63,-122.051,246.193,1076.281,0
10,352500.0,3,1.0,92.903,387.498,1.0,0.0,0.0,3,7,304.8,0.0,1985,0.0,98052,0.0,30,1985.0,47.683,-122.097,101.264,323.21,0
9,258750.0,4,2.0,213.677,780.385,1.0,0.0,0.0,4,6,350.52,350.52,1962,0.0,98003,0.0,53,1962.0,47.328,-122.332,114.271,780.385,0
2,350000.0,3,1.0,100.335,650.321,1.0,0.0,0.0,4,6,329.184,0.0,1916,0.0,98133,0.0,99,1916.0,47.764,-122.351,130.993,670.202,0
7,152000.0,3,1.0,83.799,972.137,1.0,0.0,0.0,3,7,274.93,0.0,1965,0.0,98198,0.0,50,1965.0,47.363,-122.308,140.284,669.831,0
6,378500.0,2,1.0,67.819,699.374,1.0,0.0,0.0,3,7,222.504,0.0,1946,0.0,98115,0.0,69,1946.0,47.7,-122.305,150.503,699.374,0
7,1020000.0,4,1.75,241.548,3812.832,1.5,0.0,0.0,4,8,792.48,0.0,1965,0.0,98033,0.0,50,1965.0,47.663,-122.172,255.483,3466.954,0
5,419000.0,3,1.5,145.858,622.45,1.0,0.0,0.0,4,7,478.536,0.0,1956,0.0,98007,0.0,59,1956.0,47.602,-122.134,145.858,678.192,0
5,895000.0,5,3.0,267.189,1293.86,1.0,0.0,2.0,4,9,600.456,276.149,1973,0.0,98040,0.0,42,1973.0,47.553,-122.229,325.16,1342.82,0
9,668500.0,4,2.25,212.748,886.852,1.0,0.0,0.0,4,8,542.544,155.448,1976,0.0,98006,0.0,39,1976.0,47.562,-122.13,219.251,823.492,0
8,487000.0,2,2.5,136.567,235.323,2.0,0.0,0.0,3,8,448.056,0.0,2005,0.0,98033,0.0,10,2005.0,47.687,-122.165,136.567,604.891,0
12,538000.0,3,3.5,243.406,941.758,2.0,0.0,0.0,3,8,600.456,198.12,1992,0.0,98146,0.0,23,1992.0,47.498,-122.371,182.09,713.495,0
5,898000.0,5,1.5,248.98,2602.585,1.0,0.0,0.0,4,8,441.96,374.904,1963,0.0,98004,0.0,52,1963.0,47.635,-122.196,269.419,2060.589,0
9,315000.0,4,2.0,187.664,721.578,1.0,0.0,0.0,3,8,615.696,0.0,1995,0.0,98003,0.0,20,1995.0,47.339,-122.309,180.232,765.428,0
7,516130.0,3,1.75,140.284,766.45,1.0,0.0,0.0,4,8,460.248,0.0,1962,0.0,98008,0.0,53,1962.0,47.618,-122.113,164.438,766.45,0
4,1200000.0,4,2.5,397.625,1188.787,2.0,0.0,0.0,3,11,1036.32,268.224,1999,0.0,98006,0.0,16,1999.0,47.559,-122.124,327.019,891.218,0
3,355425.0,4,2.5,300.82,846.532,1.0,0.0,2.0,4,8,511.454,475.488,1979,0.0,98198,0.0,36,1979.0,47.4,-122.311,283.912,898.186,0
6,1160000.0,3,2.5,254.554,550.45,2.0,0.0,2.0,3,10,835.152,0.0,1913,1992.0,98112,23.0,102,-79.0,47.631,-122.303,254.554,552.587,1
9,689000.0,4,2.5,187.664,891.869,2.0,0.0,0.0,4,7,615.696,0.0,1954,0.0,98136,0.0,61,1954.0,47.543,-122.395,209.032,794.321,0
1,500000.0,3,3.25,141.213,139.354,3.0,0.0,0.0,3,7,463.296,0.0,2000,0.0,98107,0.0,15,2000.0,47.67,-122.389,141.213,122.911,0
11,299500.0,4,2.25,148.645,1422.531,1.0,0.0,0.0,4,7,329.184,158.496,1979,0.0,98045,0.0,36,1979.0,47.463,-121.743,150.503,1149.675,0
6,349950.0,4,2.5,194.167,491.364,2.0,0.0,0.0,3,8,637.032,0.0,1989,0.0,98058,0.0,26,1989.0,47.429,-122.164,193.238,660.447,0
10,1420000.0,5,3.25,373.47,418.064,2.0,0.0,0.0,3,9,950.976,274.32,2010,0.0,98004,0.0,5,2010.0,47.635,-122.204,329.806,536.515,0
12,998000.0,4,2.25,270.348,946.589,2.0,0.0,0.0,3,9,886.968,0.0,1988,0.0,98006,0.0,27,1988.0,47.546,-122.155,258.27,940.643,0
5,329000.0,3,1.0,83.613,891.869,1.0,0.0,0.0,4,7,274.32,0.0,1970,0.0,98072,0.0,45,1970.0,47.742,-122.173,113.342,765.521,0
10,575000.0,3,1.75,159.793,553.33,2.0,0.0,0.0,3,8,524.256,0.0,1981,0.0,98033,0.0,34,1981.0,47.688,-122.202,150.503,866.228,0
10,529900.0,5,2.25,281.496,876.075,2.0,0.0,0.0,4,8,792.48,131.064,1961,0.0,98133,0.0,54,1961.0,47.752,-122.353,207.174,782.708,0
11,1470000.0,4,2.5,281.496,946.589,1.0,0.0,0.0,3,9,725.424,198.12,2003,0.0,98004,0.0,12,2003.0,47.637,-122.206,180.232,946.589,0
8,725000.0,4,1.75,203.458,873.288,1.0,0.0,0.0,4,7,441.96,225.552,1962,0.0,98033,0.0,53,1962.0,47.653,-122.196,183.948,836.127,0
3,335000.0,3,2.0,112.413,922.155,1.0,0.0,0.0,4,7,368.808,0.0,1954,2015.0,98006,0.0,61,-61.0,47.573,-122.135,157.006,904.597,1
5,395300.0,3,1.5,104.051,650.321,1.0,0.0,0.0,3,7,341.376,0.0,1955,0.0,98007,0.0,60,1955.0,47.599,-122.146,136.567,738.579,0
7,510000.0,4,2.75,295.432,1240.069,2.0,0.0,0.0,3,8,920.496,48.768,2004,0.0,98019,0.0,11,2004.0,47.744,-121.977,280.567,931.724,0
2,203000.0,3,1.0,85.471,696.772,1.0,0.0,0.0,4,7,280.416,0.0,1970,0.0,98032,0.0,45,1970.0,47.379,-122.289,154.219,743.224,0
12,248000.0,2,1.0,65.032,771.188,1.0,0.0,0.0,3,6,213.36,0.0,1953,0.0,98155,0.0,62,1953.0,47.771,-122.323,116.129,771.467,0
1,265000.0,3,2.25,235.974,670.388,2.0,0.0,0.0,3,8,774.192,0.0,1991,0.0,98023,0.0,24,1991.0,47.291,-122.349,198.812,699.652,0
5,1000000.0,4,1.5,195.096,423.638,1.5,0.0,0.0,4,8,640.08,0.0,1912,0.0,98103,0.0,103,1912.0,47.65,-122.336,179.303,423.638,0
4,1000000.0,3,1.0,143.071,2276.124,1.5,0.0,0.0,3,7,469.392,0.0,1949,0.0,98125,0.0,66,1949.0,47.721,-122.29,143.071,673.547,0
4,241400.0,3,2.0,131.922,913.051,1.0,0.0,0.0,4,7,432.816,0.0,1990,0.0,98010,0.0,25,1990.0,47.329,-122.011,144.0,671.41,0
3,309950.0,4,1.75,134.709,935.905,1.0,0.0,0.0,4,7,441.96,0.0,1966,0.0,98058,0.0,49,1966.0,47.455,-122.182,124.49,745.361,0
8,294010.0,3,1.75,144.0,376.907,1.0,0.0,0.0,3,6,252.984,219.456,1945,0.0,98106,0.0,70,1945.0,47.529,-122.351,102.193,382.389,0
12,345000.0,3,2.25,178.374,898.558,2.0,0.0,0.0,4,8,585.216,0.0,1984,0.0,98074,0.0,31,1984.0,47.623,-122.046,181.161,940.643,0
5,625000.0,3,2.25,178.374,898.558,2.0,0.0,0.0,4,8,585.216,0.0,1984,0.0,98074,0.0,31,1984.0,47.623,-122.046,181.161,940.643,0
3,559000.0,2,2.0,154.219,418.064,1.0,0.0,0.0,3,8,505.968,0.0,2003,0.0,98053,0.0,12,2003.0,47.709,-122.031,155.148,518.399,0
7,866000.0,4,3.25,370.683,909.149,2.0,0.0,0.0,3,9,1216.152,0.0,2004,0.0,98053,0.0,11,2004.0,47.678,-122.026,364.18,761.805,0
5,770000.0,3,2.0,218.322,529.547,1.5,0.0,0.0,4,8,551.688,164.592,1939,0.0,98112,0.0,76,1939.0,47.639,-122.31,201.6,557.418,0
8,259950.0,3,1.5,125.419,727.152,1.0,0.0,0.0,4,7,411.48,0.0,1968,0.0,98030,0.0,47,1968.0,47.379,-122.219,176.516,727.152,0
3,352000.0,5,2.75,276.851,913.98,1.0,0.0,0.0,3,7,521.208,387.096,1968,0.0,98030,0.0,47,1968.0,47.381,-122.222,208.103,913.98,0
11,395000.0,3,2.0,147.716,950.305,1.0,0.0,0.0,3,7,484.632,0.0,1966,0.0,98034,0.0,49,1966.0,47.724,-122.227,122.632,949.654,0
3,276500.0,4,1.75,130.064,617.805,1.5,0.0,0.0,4,6,426.72,0.0,1942,0.0,98168,0.0,73,1942.0,47.489,-122.332,104.051,803.146,0
10,530000.0,3,2.25,174.658,9348.179,1.5,0.0,0.0,3,8,573.024,0.0,1987,2007.0,98024,8.0,28,-20.0,47.534,-121.883,234.116,2014.973,1
7,798000.0,4,3.25,325.16,953.185,2.0,0.0,0.0,3,10,1066.8,0.0,1987,0.0,98008,0.0,28,1987.0,47.59,-122.13,325.16,990.16,0
8,380000.0,2,2.0,127.277,534.75,1.0,0.0,0.0,3,8,417.576,0.0,1986,0.0,98034,0.0,29,1986.0,47.714,-122.205,128.206,505.764,0
8,350000.0,4,2.5,261.057,969.257,2.0,0.0,0.0,3,8,856.488,0.0,2001,0.0,98022,0.0,14,2001.0,47.19,-122.015,245.264,858.424,0
5,325000.0,3,2.5,206.245,561.97,2.0,0.0,0.0,4,8,676.656,0.0,1990,0.0,98031,0.0,25,1990.0,47.397,-122.182,183.948,671.317,0
4,336000.0,3,2.5,196.025,422.616,2.0,0.0,0.0,4,8,643.128,0.0,1989,0.0,98042,0.0,26,1989.0,47.388,-122.154,196.025,374.399,0
10,286900.0,3,2.25,159.793,1601.183,1.0,0.0,0.0,4,7,438.912,85.344,1974,0.0,98042,0.0,41,1974.0,47.344,-122.073,184.877,3256.064,0
9,472000.0,5,2.25,165.367,673.082,1.0,0.0,0.0,4,8,405.384,137.16,1976,0.0,98052,0.0,39,1976.0,47.695,-122.12,165.367,710.987,0
6,263000.0,3,1.75,130.993,752.514,2.0,0.0,0.0,3,7,429.768,0.0,1985,0.0,98038,0.0,30,1985.0,47.362,-122.046,144.929,752.514,0
7,565000.0,3,3.0,196.025,371.612,1.0,0.0,2.0,4,7,338.328,304.8,1965,0.0,98126,0.0,50,1965.0,47.57,-122.375,160.722,371.612,0
10,765000.0,3,2.5,250.838,784.473,2.0,0.0,0.0,3,10,822.96,0.0,1992,0.0,98006,0.0,23,1992.0,47.56,-122.113,263.845,851.456,0
12,405000.0,3,2.0,154.219,759.389,1.0,0.0,0.0,3,7,252.984,252.984,1981,0.0,98034,0.0,34,1981.0,47.71,-122.199,149.574,865.67,0
4,305000.0,3,2.5,149.574,326.647,2.0,0.0,0.0,3,8,490.728,0.0,2006,0.0,98055,0.0,9,2006.0,47.449,-122.188,149.574,283.912,0
9,289950.0,3,2.25,161.651,870.501,1.0,0.0,0.0,3,7,423.672,106.68,1992,0.0,98198,0.0,23,1992.0,47.391,-122.316,161.651,701.882,0
10,96500.0,3,1.0,78.039,1123.29,1.0,0.0,0.0,3,6,256.032,0.0,1959,0.0,98023,0.0,56,1959.0,47.328,-122.343,78.039,866.228,0
2,185000.0,3,1.0,78.039,1123.29,1.0,0.0,0.0,3,6,256.032,0.0,1959,0.0,98023,0.0,56,1959.0,47.328,-122.343,78.039,866.228,0
8,150550.0,4,1.0,136.567,563.085,1.5,0.0,0.0,3,7,448.056,0.0,1945,0.0,98168,0.0,70,1945.0,47.482,-122.289,114.271,573.676,0
6,339000.0,4,2.0,229.47,471.947,1.5,0.0,0.0,3,6,600.456,152.4,1948,1988.0,98106,27.0,67,-40.0,47.531,-122.348,98.477,471.947,1
2,675000.0,4,1.75,206.245,671.689,1.0,0.0,1.0,3,8,390.144,286.512,1950,0.0,98125,0.0,65,1950.0,47.706,-122.279,205.316,671.689,0
6,615000.0,3,1.75,159.793,379.044,1.0,0.0,0.0,4,7,292.608,231.648,1924,0.0,98144,0.0,91,1924.0,47.575,-122.287,154.219,379.044,0
6,837500.0,4,2.5,250.838,865.856,2.0,0.0,0.0,4,8,822.96,0.0,1994,0.0,98033,0.0,21,1994.0,47.686,-122.198,196.954,748.427,0
8,250000.0,2,1.0,88.258,1099.507,1.0,0.0,0.0,3,5,289.56,0.0,1932,0.0,98028,0.0,83,1932.0,47.749,-122.237,157.006,1169.277,0
6,583000.0,3,2.5,166.296,756.602,2.0,0.0,0.0,3,8,545.592,0.0,1989,0.0,98074,0.0,26,1989.0,47.617,-122.045,167.225,697.051,0
9,499000.0,3,2.5,149.574,160.536,3.0,0.0,0.0,3,8,490.728,0.0,2000,0.0,98115,0.0,15,2000.0,47.678,-122.318,143.071,287.07,0
7,550000.0,3,2.5,212.748,587.89,2.0,0.0,0.0,3,8,697.992,0.0,2001,0.0,98146,0.0,14,2001.0,47.51,-122.382,148.645,574.141,0
2,990400.0,3,2.5,195.096,380.624,2.0,0.0,0.0,3,9,640.08,0.0,2008,0.0,98004,0.0,7,2008.0,47.598,-122.2,169.083,442.59,0
8,600000.0,3,2.5,215.535,4856.226,1.5,0.0,0.0,3,8,707.136,0.0,1974,0.0,98075,0.0,41,1974.0,47.587,-122.068,204.387,4856.226,0
2,325000.0,2,1.0,104.051,579.343,1.0,0.0,0.0,4,6,341.376,0.0,1954,0.0,98155,0.0,61,1954.0,47.763,-122.291,124.49,723.157,0
7,265000.0,3,2.5,142.142,557.418,2.0,0.0,0.0,4,7,466.344,0.0,1991,0.0,98038,0.0,24,1991.0,47.349,-122.036,126.348,557.418,0
3,347500.0,3,1.5,109.626,776.019,1.0,0.0,0.0,3,7,359.664,0.0,1960,0.0,98155,0.0,55,1960.0,47.765,-122.274,158.864,812.715,0
1,629000.0,5,2.0,190.451,278.709,1.5,0.0,0.0,3,7,448.056,176.784,1912,1984.0,98103,31.0,103,-72.0,47.686,-122.352,144.929,418.064,1
7,1090000.0,2,2.0,219.251,1053.52,1.5,0.0,0.0,3,9,719.328,0.0,1997,0.0,98040,0.0,18,1997.0,47.584,-122.227,281.496,1053.52,0
6,397500.0,4,2.5,238.761,730.125,2.0,0.0,0.0,3,8,783.336,0.0,1992,0.0,98038,0.0,23,1992.0,47.374,-122.045,199.741,676.705,0
10,404500.0,2,1.0,117.987,343.741,1.5,0.0,0.0,3,7,387.096,0.0,1909,0.0,98144,0.0,106,1909.0,47.595,-122.307,183.948,297.29,0
5,225000.0,3,1.5,116.129,696.772,1.0,0.0,0.0,3,7,381.0,0.0,1967,0.0,98030,0.0,48,1967.0,47.372,-122.215,117.058,702.625,0
5,267000.0,3,2.25,233.187,919.74,1.0,0.0,0.0,3,8,490.728,274.32,1978,0.0,98023,0.0,37,1978.0,47.299,-122.374,180.232,790.605,0
2,339000.0,4,2.5,269.419,642.703,2.0,0.0,0.0,3,8,883.92,0.0,2001,0.0,98001,0.0,14,2001.0,47.35,-122.284,252.696,963.962,0
9,525000.0,5,1.0,118.916,360.092,1.5,0.0,0.0,3,7,390.144,0.0,1923,0.0,98105,0.0,92,1923.0,47.66,-122.324,131.922,355.354,0
10,1150000.0,5,3.5,404.128,577.671,2.0,0.0,0.0,3,10,1072.896,252.984,2007,0.0,98027,0.0,8,2007.0,47.54,-121.997,302.864,556.396,0
12,565000.0,1,1.0,127.277,580.644,1.5,0.0,0.0,4,7,417.576,0.0,1921,0.0,98136,0.0,94,1921.0,47.557,-122.385,134.709,580.644,0
5,387000.0,2,2.25,114.271,118.916,2.0,0.0,0.0,3,8,292.608,82.296,2012,0.0,98144,0.0,3,2012.0,47.594,-122.298,104.98,126.069,0
6,720000.0,4,2.5,226.683,3185.644,2.0,0.0,0.0,3,9,743.712,0.0,1987,0.0,98053,0.0,28,1987.0,47.668,-122.044,265.703,3541.369,0
8,235000.0,2,1.0,84.542,707.642,1.0,0.0,0.0,3,6,277.368,0.0,1936,0.0,98125,0.0,79,1936.0,47.733,-122.305,121.703,615.389,0
1,365000.0,2,1.0,84.542,707.642,1.0,0.0,0.0,3,6,277.368,0.0,1936,0.0,98125,0.0,79,1936.0,47.733,-122.305,121.703,615.389,0
5,368250.0,3,2.5,199.741,695.286,2.0,0.0,0.0,3,8,655.32,0.0,1988,0.0,98074,0.0,27,1988.0,47.619,-122.043,199.741,639.08,0
11,580000.0,3,2.5,199.741,695.286,2.0,0.0,0.0,3,8,655.32,0.0,1988,0.0,98074,0.0,27,1988.0,47.619,-122.043,199.741,639.08,0
1,215000.0,4,2.5,197.883,417.692,2.0,0.0,0.0,3,7,649.224,0.0,2004,0.0,98001,0.0,11,2004.0,47.304,-122.28,299.148,501.676,0
9,705000.0,4,3.0,292.644,865.67,2.0,0.0,0.0,3,9,960.12,0.0,2001,0.0,98075,0.0,14,2001.0,47.596,-122.018,292.644,865.67,0
1,465000.0,3,2.25,134.709,143.071,2.0,0.0,0.0,3,8,359.664,82.296,2005,0.0,98107,0.0,10,2005.0,47.668,-122.365,134.709,143.071,0
12,650000.0,5,2.0,222.967,325.16,1.5,0.0,0.0,3,8,579.12,152.4,1911,0.0,98103,0.0,104,1911.0,47.676,-122.356,141.213,371.612,0
7,335000.0,4,2.25,211.819,696.772,1.0,0.0,0.0,4,7,347.472,347.472,1963,0.0,98198,0.0,52,1963.0,47.418,-122.332,154.219,743.224,0
4,640000.0,4,2.0,214.606,2958.961,1.5,0.0,0.0,4,8,704.088,0.0,1984,0.0,98072,0.0,31,1984.0,47.771,-122.122,251.767,3348.41,0
3,638250.0,4,2.5,228.541,745.918,2.0,0.0,0.0,3,9,749.808,0.0,1989,0.0,98074,0.0,26,1989.0,47.626,-122.03,224.825,742.016,0
7,842000.0,4,1.75,201.6,884.901,1.0,0.0,0.0,3,8,661.416,0.0,1960,0.0,98040,0.0,55,1960.0,47.568,-122.217,177.445,884.901,0
10,499950.0,3,2.25,267.561,668.902,1.0,0.0,0.0,3,8,521.208,356.616,1970,0.0,98133,0.0,45,1970.0,47.771,-122.35,174.658,947.611,0
2,310000.0,5,2.0,269.419,1112.049,2.0,0.0,0.0,4,7,883.92,0.0,1969,0.0,98072,0.0,46,1969.0,47.741,-122.095,117.058,1151.811,0
10,730000.0,3,2.5,200.67,818.383,1.0,0.0,0.0,3,9,469.392,188.976,2014,0.0,98103,0.0,1,2014.0,47.699,-122.349,86.4,503.534,0
11,637800.0,4,1.75,209.032,441.289,1.5,0.0,0.0,4,7,432.816,252.984,1924,0.0,98115,0.0,91,1924.0,47.674,-122.292,179.303,441.289,0
2,225000.0,3,1.0,124.49,445.934,1.5,0.0,0.0,4,5,408.432,0.0,1903,0.0,98055,0.0,112,1903.0,47.477,-122.209,115.2,445.934,0
6,417500.0,4,1.0,129.135,1003.352,1.5,0.0,0.0,4,7,423.672,0.0,1941,0.0,98177,0.0,74,1941.0,47.725,-122.359,129.135,869.572,0
3,265000.0,4,2.0,148.645,943.894,1.0,0.0,0.0,4,7,487.68,0.0,1972,0.0,98022,0.0,43,1972.0,47.202,-122.003,143.071,868.829,0
7,550000.0,4,2.5,190.451,806.677,2.0,0.0,0.0,3,8,624.84,0.0,1987,0.0,98074,0.0,28,1987.0,47.62,-122.043,186.735,812.344,0
8,595000.0,3,2.5,247.122,988.209,2.0,0.0,0.0,3,9,810.768,0.0,1991,0.0,98011,0.0,24,1991.0,47.738,-122.22,240.619,802.403,0
7,270000.0,3,1.5,143.071,1251.868,1.0,0.0,0.0,4,7,469.392,0.0,1972,0.0,98059,0.0,43,1972.0,47.477,-122.153,144.0,1251.868,0
7,739375.0,5,3.0,245.264,297.29,2.0,0.0,0.0,4,7,652.272,152.4,1906,0.0,98112,0.0,109,1906.0,47.619,-122.308,143.071,208.289,0
